restaurantName,rating,reviewText
Farm Burger Huntsville,4,"Definitely digging their concept of grass fed and grass finished meat! Kudos to you! The size of the patty was generous. Flavor was on point. I ordered mine a medium but in hindsight I shoulda gone with medium rare. It was a hair too dry. The side of bone marrow for 3$ was a nice little touch. I would've liked something hard and crunchy to go with it. I decided to slather it on my burger since it needed some moisture and that was a nice flavor burst!!!My kids burger was so small it looked like a yo-yo. She begged me for some dessert since she was still hungry. They ran out of root beer for floats so we settled on chocolate milkshakes. Those were TASTY! Sweet potato fries was also well seasoned and crispy. Regular fries were also perfect. I had to take off a star for running out of root beer at 1:00 pm on a Sunday. C'mon guys! On a hot Alabama day, root beer float would've made my day! My daughter's burger was way too small even for a kid. Need to step up the size and not be so stingy. Other than that, I'll be back!"
Farm Burger Huntsville,1,"UPDATE: Now, they get toppings right (except my medium well Farmburger was missing the cheese), but we are served tiny pieces of fries that must be eaten with a fork (whether we order French fries or sweet potato fries) while we notice others in the restaurant get served normal sized fries. No tip for you. Pricey and consistently bad experience."
Farm Burger Huntsville,5,"One of the shining stars from our trip. Honestly Huntsville felt like a food desert and Farm Burger was a diamond in the rough. Nestled between Whole Foods and a few other posh stores Lululemon, Orange Theory, etc., Farm Burger did not disappoint. We tried carry-out and the food took a while to come out but they were slammed on the Friday night we went so it's understandable. We decided to build our own burgers and every bite was perfection. Burgers were grass fed, juicy, and perfectly cooked. Our hands and mouths were covered in deliciousness so bring extra napkins and thank me later. The menu is small but what they do have they make very well. If you have time, they have a nice outdoor sitting area that people eat and drink on. Definitely worth a visit. No pictures this time because we ate everything in the car on the go!"
Farm Burger Huntsville,4,"I have been here two times and both times there was a very long line! I take that to mean it is amazing! I had the sandwich of the day and it was delicious. Fries are yumminess. My husband is such a picky eater, and he raved over the burger! We aren't local, but will put this on our must eat when visiting!"
Farm Burger Huntsville,4,"Bumping off a star like everyone else because of the high prices. But the burgers are good. I always get the classic farm burger which has their sauce and caramelized onions on it. Always order the garlic fries too. So much garlic and its so good. Fried not included with the burger though, bummer. The staff is always friendly too."
Farm Burger Huntsville,4,"This was my first visit. I had heard how wonderful it was. Well, it was better than a burger from a fast food place but no where near the best burger I have ever had. Which, ironically enough, was homemade. My burger was a little dry and had a chunk of gristle (of something unedible) in it. I expected a lot more flavor since the bacon was cooked inside the patty. Ah, nope, neither.Will I go back again? Yes. Will I rush to do so? Not really. Will I recommend to friends? Probably but only as a suggestion."
Farm Burger Huntsville,4,"Dropped by this place for lunch today and this place was popping. I ordered the lunch combo which comes with a build your own burger, fries, and drink, for a very reasonable price. The burger meat was a little dry, but there is a huge selection of topping choices. Some are free and some you have to pay for. The FB fries are also amazing! It's slathered in Parmesan and garlic, yummy. My friend ordered the bone marrow as a side for $3 and that was delicious as well. Overall this place is worth a visit!"
Farm Burger Huntsville,4,"I really enjoy Farmburger and am really glad I stumbled upon this place. Service is fast and friendly. Burgers are decently sized, juicy and flavorful. I am in love with their classic Farmburger. Kids meals are a little rough, at least the cheeseburger one. The burger was smaller than a standard slider, which makes for a very tiny burger.  Fresh, seasonal fruit also apparently includes carrots, who knew. My only complaint is their sweet potato fries. They someone managed to make them both soggy AND overcooked. If they could get that sorted out, the place would easily be 5 stars. Bonus points for eating locally sourced food, and a company that uses cardboard to go containers instead of Styrofoam. Prices are a little up there, for three burgers, one order of sweet potato fries and a kids meal, it ran us a little over $50."
Farm Burger Huntsville,4,"Friendly staff. Delicious, tasty burger and fires. 4 stars simply because the price is a little steep for a burger joint."
Farm Burger Huntsville,5,Great burger. I had the sunny-side and it was phenomenal. Everyone with me tried something different and are as pleased as I. Yummmm
Farm Burger Huntsville,4,"Visiting my son at UAH so we decided to try.  Well apparently a quarter of Huntsville was in this shopping center during lunch so parking was a little bit a challenge, that aside.        The place has a nice vibe a little loud but cool.   There are tons of combo and choices so I think it will suit everyone.   Service was friendly and efficient burgers arrived quickly.   The burger were very good and had a good homemade flavor.   The sweet potato fries were a winner as well.     We will definitely be back...."
Farm Burger Huntsville,4,"I'm the vegetarian in the group and we come here often. I've had the kale salad which is huge! I love the impossible vegan burger, the gluten free buns and the atmosphere. If you eat meat- eat farm burger grass fed. It's so much better for you. Try the sweet potato hush puppies! The yummiest appetizer ever."
Farm Burger Huntsville,5,"Stopped at Farm Burger while driving through Huntsville. It reminds me of Five guys /burger Fi with a twist. The patties are larger and tastier, they do charge for additional toppings but they do offer options not found on a Five Guys or Burger Fi menu (I.e. candied jalapeños, blue cheese) and they aren't shy about the quantity. They also serve beer and offer their fries in a few different styles. Malt Vinegar and ketchup at the table as well. If you're in the market for a good burger in a casual setting , give it a shot"
Farm Burger Huntsville,1,"If I could give 0 I would, where to start my hamburger was warm not hot, my fries were just piece not whole,  they packaged my food to go even though I was eating in, the staff are just mean I asked for a receipt and the cashier said no. DONT WASTE YOUR MONEY"
Farm Burger Huntsville,4,"My boyfriend lives in the area and while I was visiting from NY I was anxious to try Farmburger.  I don't eat beef so I had the chicken.  The chicken was freshly made, it was nice & juicy and the fries were tasty.  My boyfriend had the burger and fritters that were actually very good.  I love the decor and the setup of the place is pretty cool.  The staff there is very attentive and the wait for the food wasn't long.The only downside was it was a bit pricey.  We had a burger, chicken sandwich, fritters, fries , 2 drinks and it came to a little under $30.  I'm willing to pay for good food, but nothing about the meal ""wowed"" me.  On another visit we were going to eat here with my boyfriend's daughter, but $45-$50 for a quick meal for 3 is not worth it so we went to Smashburger."
Farm Burger Huntsville,2,"I always come here for the amazing veggie burger but today wasn't the best :/ I asked very nicely if I could get more lettuce and a tomato since it says it comes with it and this is what I got (third pic is after they ""fixed it"")"
House of Kabob,5,"Very friendly staff. We were served by I assume the proprietor based on how she was talking. She gave us an extra soup and also brought my daughter crayons and paper to color. We were also checked on at least three times by another friendly employee.The food was delicious. I had a two kabob combo, chicken and beef, and my wife had a chicken and beef kabob a la carte. The odd thing was that my chicken kabob was chunks of chicken and hers was ground. Both of them were very flavorful, especially with the taziki, but we the menu wasn't clear on what the difference was. I enjoyed the soup very much as well. I could see ordering that soup as a main entree on a winter day, maybe with some pita. The worst I can say is that I wish I had ordered more, as I didn't know what the portion sizes would be, and I wish they had fountain drinks as opposed to cans. Other than that, very positive experience. We will definitely be back."
House of Kabob,4,"We had a wonderful experience here. The staff was attentive and the service excellent.We had the Lentil Soup first. I'm not generally a fan of lentil soup, but theirs was by far the best I've had. There were three of us, we all had it, and we all agreed on this. Slurp, gone!I had the beef and chicken kabob combo, which came with Persian Rice and slices of grilled tomato, green pepper, and chopped onion. The grilling and marinade on the meat was perfection.Of special merit, I must enthuse about their Persian rice--and was certain to compliment it as we were leaving. So many places serve rice that is lifeless and joyless in the mouth; it tastes like it was made by people who have never had good rice. This rice was a delight to the senses. When I complimented them on it, the chef was thrilled because she feels the same way and enthused about the particular virtues of Persian rice for that sensational mouth-feel."
House of Kabob,5,"My first time here and I am absolutely coming back!! As soon as I walked in, I was was welcomed and greeted with a happy smile! The staff in so kind and attentive! It's clean and has a homey feel. THE FOOD IS AMMAZZINNGGG and fresh! If you like lamb I highly recommend the Lamb Kabob meal!! 5 stars for the house of Kabobs!"
House of Kabob,5,"We were visiting from out of town and last night we were looking for someplace to have dinner, unfortunately they were closed. So today we made sure to stop by for lunch before they close. We had the combo kabob platter (chicken and koobideh kabob), lentil soup, and a side of salad. The koobideh kabob was so tender and juicy and paired amazingly with the buttery rice. The lentil soup was also delicious, with a homemade feel. Since everything is fresh and made to order, it did take some time to get our order, but was well worth the wait. The owner seemed very nice and helpful. The food was so good, we just ordered the exact same to go! If you're in the Huntsville area, don't miss out on this small, yet extremely delicious, Persian kabob house. Thanks fellow Yelpers for helping us find this hidden gem."
House of Kabob,5,i highly recommend this place!!! the crew are very friendly and nice. the food was excellent and not expensive! i had lamb and chicken kabob then my husband had lamb kabob and it was really really good! the rice was so tasty!
House of Kabob,5,"Really nice place, kinda lost, but definitely worth it. It looks like they are only open from 10:30a-3pm Tues to Sun. They got me a freshly made pea soup really tasty. Then I got the combo and that was really good. The two ladies are so cute and passionate by their food that you can really taste the love in how they cook and prepare everything. That place should definitely get more credit, because price/quality and quantity is really, really good. Will come back next weekend for sure!!"
House of Kabob,4,"Yummy, extremely fresh Persian food in a tiny building on Sparkman!The service was very warm and friendly and busier themselves making sure we had a lovely visit.  I enjoyed the Persian music piped into the restaurant, too.  Small but cute interior.  It was a little warm in the restaurant, but that's often the case when there's an open kitchen and it's June in Alabama.We ordered the Joojeh (chicken thigh) kabob and the kabob combo - which consisted of one Joojeh kabob and one beef kabob koobideh (ground beef with onions and spices).  We were served complimentary lentil soup, as well.  Even though it was a hot day for soup, we thoroughly enjoyed this special treat.  It had a rich, almost meaty flavor.  Our kabobs were obviously freshly prepared - hot and juicy!  We agreed that we both liked the Joojeh kabob better but the ground beef was also tasty.  The rice serving was plentiful and the rice was perfect - delicate, not clumped up at all, and flavorful all on its own.  The fresh veggies added to the plate were delicious, too, especially the green bell peppers.  The tzatziki sauce was delicious, too - it had a very fresh and ""clean"" taste.  I do wish there had been more, though; and I could have used a few more chicken pieces on the Joojeh plate.We grabbed a baklava to go and split it three ways when we got home.  It was perfectly sticky and crunchy and very reasonably priced for the size.I recommend checking this place out, trying something new, and offering your patronage to some very kind and welcoming folks!P.S. per a phone conversation I overheard, all of the food they serve is halal."
House of Kabob,5,Great little lunch spot. The owner is from Iran and her cooking is fabulous. Also they had authentic Persian tea and deserts. I will definitely be back to this little gem.
House of Kabob,4,"Truly delicious food and very kind service. We got the #1 and #2 combos. They are served with lentil soup, which I think I would love to eat a liter of on a cold day. Excellent flavor on all meat.The only reason I give 4 instead of 5 stars is that it doesn't seem like a good value for cost. The dishes were both mostly rice with a small amount of meat. It felt a little unsatisfying to sit there and eat plain (albeit perfectly cooked!) rice to feel full at the end of the meal."
House of Kabob,5,Excellent soup and kabob! We got the joojeh and it was sooo good. The rice was also nice and fluffy. Doesn't come with bread so I would recommend getting some on the side. Only downside is the location is sketchy but they also deliver!
House of Kabob,5,"This is a very modest appearing place with outstanding food. Nothing fancy, but fresh and flavorful. Recommend Kabat bakhrfari, barley soup and salad shirazi. The proprietor and her helper are very friendly and nice."
House of Kabob,5,"Huntsville is clogged with mediocre chain restaurants and grotesque fast food joints. House of Kabob is seriously an oasis. My husband and I were finally able to get here for a Saturday lunch (the hours are extremely limiting) and it was quite literally the very best meal we've had since moving here last year. We moved here from D.C., where there's a kabob place every few blocks, and the chicken and rice here was as good (or better) than any of the great places we used to eat. It honestly felt like home.The woman who was cooking there could not have possibly been nicer. She was so friendly and brought us complimentary tea and little sampling portions of their saffron rice pudding. I can't possibly recommend this place enough to anyone looking for a homey, healthy, and just generally delightful meal. Stick around and eat there too!"
House of Kabob,5,Delicious little hole in the wall. I had the #1 lamb and chicken and a cup of the lentil soup. Everything was incredibly flavorful!
House of Kabob,5,"One of my favorite spots in town without a doubt! Terrific spiced middle eastern food. I am a sucker for the lamb kabobs. They are fantastic and come accompanied with white rice and other goodies. If ever in Huntsville, don't forget to stop and check out this little place off Sparkman dr. You wouldn't be disappointed."
House of Kabob,5,"This restaurant is amazing. One of the best restaurant in Huntsville. Food is really really delicious, when you go there they have you a free delicious soup. I been a lot and try all the menu. They are so kind"
House of Kabob,5,"Visiting huntsville from NJ and decided to give this place a shot.   I have to be honest and say that my expectations were not high, I was very happy to be proven wrong.  I had the lentil soup and the Kobideh kebab on top of rice.  The lentil soup was fantastic and the kebab was very tender and  very fresh.  The rice was perfectly cooked with great flavor.  The two women that worked there were very nice and helpful.  I will definitely be coming back."
House of Kabob,5,The food was amazing and the service was great too I will definitely be going back very soon for more. I wish they were open for longer because it is hard to go during their business hours. The portion size was perfect in my opinion. Highly recommend to anyone who wants to try Persian food!
House of Kabob,5,"Ordered the #1 and #3 just to cover everything my tastebuds were demanding. Both were delicious, and cooked perfectly. Portion size for one order would have been the perfect amount, ended up sharing the Bakhtiari with co-workers flocking to the smell. Excellent food, excellent service. I will definitely be back. Just watch out for the dip in the road pulling in to the parking lot."
House of Kabob,5,"As I have stated in other reviews I was in Huntsville for business.  We were looking for a nearby highly rated place for lunch...Jackpot!  All I can tell you is that I ordered the #2, chicken and beef kabobs.  This was so good. Even the tea was delicious, had a lot of lime but could not put it down.  After we ordered we sat down and the owner brought over a small bowl of lentil soup.  We did not order or expect this but I was very glad to have this delicious soup.  Then came the entree.  Both kabob were flavorful and came with a sufficient helping of rice.  My colleague and I both commented that we would need to take home what we didn't eat but we both cleaned our place.  Only regret is we didn't take the suggestion to purchase dessert for later."
House of Kabob,5,"Ate here for the first time with friends and returned the following day with my husband. Outstanding! This is not fast food (nor would I consider it slow service), it is quality food. Everything is fresh and delicious! The staff are super friendly and welcoming. This is sure to become a regular stop for us"
Big Oh’s,5,"This place  is amazing! The best Korean food in Huntsville, hands down. Plus the staff is very accommodating , love their service. We got pandemic take out and were pleasantly surprised. The food is authentic and on point!The shrimp pancake appetizer was my favorite . I also got Jap Che which are sweet potato noodles with bulgogi meat, oh it was delicious. My date got the bulgogi platter and ate every last drop! We will return as I'm already craving to come back."
Big Oh’s,5,"Amazing First time dine! I sat right in front of the line cook.Order the Bugolgi Plate!!!! Paired with an ice cold Cass!Mix the soy and gochujang sauce together, youre welcome!"
Big Oh’s,3,"Ok first off, I lived in the ROK for a year while I was in the Army so I know what Korean food should taste like. I hadn't been here before since we both love Korean food me and my date took a chance. First off, it's clearly a mom and pop. Which is awesome! Grumpy Korean chef behind the counter and social and sweet mama san who seats you and takes care of you as the host. The wait staff was young. Of course I'm old so what does that mean anyway? They were very attentive, but I would like to kindly offer the following advice: If you see a couple deeply engaged in conversation and obviously flirting with each other, don't interrupt. If we need you we'll make eye contact or signal or something.I had the hot stone pot bibimbop. bibimbop is one of my favorite all time meals. I used to eat lunch at the Katusa snack bar on Camp Red Cloud, and would have that, kimchi, and coke in a glass bottle (that's right, the only way to really enjoy coke!). As expected, it came in sizzling. Surprisingly however, when I asked the waiter for gachujang sauce he looked confused. Instead he offered a ""red sauce"" which turned out to be a liquidy gachujang. I would recommend to the cook that he make a good pasty gachujang from scratch. Although the house version tasted right, it also appeared to be from a can. In addition, the beef was some kind of ground meat. Generally, I expect marinated and sautéed beef strips, like bulgogi. My date ordered the ramen. The waiter was tuned in enough to know about the various levels of spice and was able to appropriately advise her, which honestly at most restaurants at this level is quite rare. I didn't actually taste it, but it looked they used ramen noodles from a bag. Yeah you know which ones Im talking about. The ones you ate in college because you spent all your money on beer and girls. All in all, I'd say I love mom and pops in general. This one is unique and has a hole-in-the-wall flare that makes me want to come in from the cold and get a hot steaming bowl of something with noodles or rice. Im giving it three stars because the food was Ok. Not great, but priced appropriately. The wait staff was attentive, at some times a little too much so. If I could change anything it would be to use marinated beef strips in the bibimbop and provide kimchi as a standard appetizer (ala I Love Korea on Jordan rd.) Oh, and offer genuine Korean style hot kimchi as an option. Not the watered down stuff most American Korean joints offer."
Big Oh’s,5,Great food amazing spicy ramen and clean and cozy atmosphere . No complains but the alcohol is kinda pricey :(
Big Oh’s,5,I eat here at least once a week.  Bulgoggi plate is my favorite and the Kimchi is very good.   Friendly staff and comfortable atmosphere.  Enjoyable and quick service.
Big Oh’s,5,"Between the above par service and the wonderful food Big Ohs became a quick family favorite.The Bogolgi, Pot stickers, and the adorable chef who always seems to give me more kimchi. I just love it and so does my fiance along with my stepdaughter now too. Right downtown so it is a easy walk to the bars, clubs, big spring park, veterans Park or the VBC. It's perfect for a quick fix and a lovely atmosphere!"
Big Oh’s,5,"Incredible service, nice atmosphere, and the food was excellent. We went for an early dinner and were the only diners. It was so nice!The Yakimandu Dumplings were absurdly good, as other reviewers have noted. I desperately wished there were more than 2 per order. Spicy pork isn't all the spicy (my husband was hoping for more of a kick). I got the ramen (it was a chilly day) and was very pleased. You likely won't have enough for many leftovers, but you'll be glad you went!!"
Big Oh’s,5,I am consistently pleased with Big Oh's. There is nothing that I have ordered that I wouldn't order a second time. The seafood pancakes is the dish that I order most frequently. The serving sizes are generous. The staff is always friendly.
Big Oh’s,5,"Visited this quaint restaurant last night for the first time. So glad we discovered this new eclectic place in downtown Huntsville. Our server, Justin, was such a treat to be around. He made sure everything was tended too in a timely manner. 10/10 would recommend this wonderful k fusion dining."
Big Oh’s,5,Have been living in Huntsville for 9 months and just now trying Big Oh's. Really hate that I've waited so long. I had lunch there today and it was wonderful. I sat at the bar and was able to watch Chef Oh cook my food. Service was top notch and food was even better. I had a half and half order of the specialty wings and the spicy pork lunch special. The wings were crispy and delicious and the pork was perfectly cooked. I will definitely be back in the near future.
Big Oh’s,5,"I liked the food, when you walk in you order first and then you sit down and wait for your order. We both had the beef bulgogi, and the Kimchi rice! I loved both, the food tasted great, food quality food and amazing kimchi- it's a cute place located downtown in the same building where that pizza place was once by Jimmie johns! I say check out this place! I actually plan on going back very soon!"
Big Oh’s,4,A must stop local place in downtown Huntsville next to the court house. nice old building that has outdoor seating. Looks like a place that might get crowded at night during the bar scene. started off with the wings good then had the Korean pork tacos. Hey Korean place that serves burgers wings and Korean food a must.
Big Oh’s,5,Small location with 5 star food and presentation. Look forward to visiting when I go to Huntsville.
Big Oh’s,2,"My family and I had lunch here Saturday after the St. Patrick's Day Parade. I was excited to finally try this place because the last two times we tried, we were turned away due to a lack of seating. My husband ordered bulgogi which came with white rice and a side of soup or salad (he chose soup), I had the shrimp summer rolls, and our two children both ordered chicken fingers and fries. Our lunch cost almost $70 (15% gratuity included)! The service wasn't great; we waited almost an hour for our food. However, the staff was very friendly and attentive. The portions were small. The food tasted ok; it was fresh but wasn't spectacular or exceptional. We really don't mind paying more for a meal but when we do, there are certain expectations. Our visit was disappointing. We will not be returning."
Big Oh’s,5,"This place was a hidden gem.  My friend and I tried this place and it had charm.  We sat at the bottom and watched them cook the food.  The staff was friendly.  We ordered the wings which were meaty and crispy.  It was coated w a great sauce.  The ramen bowl was delicious, the toppings were fresh.  The place was not fancy but people came in and the line was not long.  The menu was good, I will be back to try some more items!"
Big Oh’s,1,"We were very disappointed with the food and the service here. It was our first time trying Big Oh's, and we notified (who we thought was) our server immediately that I don't eat meat, turns out that all of the servers are working the entire restaurant. We shared a vegetable pancake, I ordered a vegetarian bibimbap on the hot stone, and my friend ordered bulgogi beef. First, it took an hour or so to get our entrees, not only was I brought the wrong entree, but they served me dumplings with meat in them. I notified one of the servers that my entree was incorrect, and he just said ""Sorry"" and walked off. I wasn't offered a new entree, a refund, or anything. From what we were able to eat, the food was bland at best. When it was time to pay, the woman at the register asked which meal was mine, and I still got charged for my friend's meal. I paid over $30 for an incorrect meal that I really couldn't even eat. Overpriced, bad service, bland food, would not recommend."
Big Oh’s,5,"So far, the best bulgogi in the area.  Great outdoor seating and prices are decent.  Service is great and attentive."
Big Oh’s,3,"3.5 Stars.  An automatic star reduction for the absence of a changing station in the restroom, my husband is obsessed with having a comfortable spot to change our little one.  Another star reduction for food experience.  3 stars go to the bomb service and live music being played at the adjacent bar, Amendment XXI.This place was previously one of our favorite spots in hsv for Korean food, as meat eaters.  Now that we are vegan, sadly big oh's may not be the best fit for us anymore.  We got spring rolls to start; my husband grimaces at the thought of them.  Cold veggies wrapped in a tasteless cold clear noodle, with the texture similar to melted plastic.  The dipping sauce was pretty good, but it couldn't save those rolls.I ordered my usual ramen, except now without the chicken and cheese, and although the broth is delicious, I felt something was missing with every bite.  My husband ordered the Jap Chae Bap, which had great flavor, but we apparently aren't fans of the glass noodle texture.  I would recommend Big Oh's to a non-vegan any day, but unfortunately we may have to retire this little gem along with our steaks and extra cheesy pizzas."
Big Oh’s,4,One of my favorite downtown lunch spots! The food is so unique from anything else around Huntsville. It is always fresh and service is always quick. Super easy to grab lunch during work and not feel rushed.
Big Oh’s,5,"What a happy surprise walking into Big Oh's while I was in town. As a Los Angeles native, I have been around quality Korean food for my entire life. When I heard there was an awesome Korean restaurant in the middle of Alabama I was skeptical but had to check it out. Straight up the best Kim chi and bulgogi I've ever had. I got the burrito which was pan fried and crispy and perfect. I have heard from multiple people their burger is also incredible and will be back to try it ASAP next time I'm in Huntsville. The staff was also super friendly and checked in frequently to make sure I was topped up on water, which I greatly appreciated in my hungover state. The deserts also looked rad but I was too full to try anything post-burrito. Beer selection is great too, and they have soju! A+ all around here."
Flight Plan Wine and Tapas,5,"One of the Best new restaurants inHuntsville. As a restaurant reviewer hands-down this bistro-tapas specialty will be having a hard time keeping pace with demand bc it's that good. From the front door service, creative dishes that perfectly compliment the wine this place will satisfy even the most persnickety astrophysicist! But as a wine lover recently transported from Europe I can breathe easy in knowing ""these guys get it!""Well done, the decor is fun, we started with the Tuscan wine flight and a Belgian beer paired with a meat tray and a red wine cheese tray. Then for dinner the #scallops oh my!!! Really yummy! Then a few pizzas and finished off with decadence for dessert, strawberry cheesecake and flourless chocolate cake  you'll blow your points out the window with a smile on your face! Make reservations- and live music  on Friday night!"
Flight Plan Wine and Tapas,3,"This place has a lot of potential but the kinks need working out. Firstly, we had a New Year's Eve 5 pm reservation. So we arrive about 4:55 pm and are forced to stand inside at the door with two other parties for what seemed like an eternity, after the lady behind the bar tells us she'll be right with us. Once we are seated we are practically in the laps of the patrons beside us, who are keenly interested in our food selections as well as our conversation (without our encouragement). After ordering Prosecco, we are told they are out. So I had a glass of champagne.We ordered the two-each option of the fried deviled eggs, beef and pork meatballs, street tacos, and shrimp and Conecuh sausage skewers. They all came out at the same time, which we were not expecting in this type of format (small plates, tapas). The street tacos were the best, followed by the meatballs. The deviled eggs needed a little more ""umph"". The skewers were my least favorite. The shrimp had a mushy consistency. The overall seasoning also needed some pizazz. Lastly, we ordered the scallops served with mixed greens. The sauce accompanying the scallops was good, as was the dressing on the greens. But like the shrimp, the scallops had the same mushy consistency. We ordered the chocolate raspberry cheesecake for dessert  Again, it was just standard, in need of a little punching up. We both agreed that the crust did not have a good flavor. The flavors all depend on one's perception of taste since we all don't taste food the same,  but I didn't feel very satisfied after the meal.Our server (Mallory?) was very patient with us and attentive. The decor and layout of the space gives no suggestion at all to being the former Uncle Maddio's Pizza location. Flight Plan offers a lunch menu as well as the dinner options we mentioned, and more, bnaan bread pizza, salad, and sandwiches. Some items are only available at lunch. Prices are all quite reasonable.The best part of all is that, judiciously, there were no patrons who deemed it appropriate to bring their toddlers or small, misbehaving children with them. This is a sophisticated venue and we need more places like this in our area which maintain this integrity."
Flight Plan Wine and Tapas,3,"We stopped by for lunch while in town for business. The food was okay, but not memorable. I ordered the smoked ham and prosciutto sandwich, which came with a side of spicy fries. I suspect that the meals are secondary to the wine, which they seem to have a rather large offering. Maybe if I am in town with my wife someday for dinner we might check it out."
Flight Plan Wine and Tapas,5,"My husband & I have been here twice & sooo love this place. The service, the atmosphere, the food & the wine are all Amazing!"
Flight Plan Wine and Tapas,5,We had such a lovely time at flight plan. The food and wine were delicious! I highly recommend.
Flight Plan Wine and Tapas,2,"The charcuterie was made up of crackers, meat and cheese that were of supermarket quality. The waitress was nice but gave us no status of when food would be served. The tapas dishes were mediocre at best. Avoid shrimp and scallops."
Flight Plan Wine and Tapas,5,"My husband and I went here for the first time last week and had a wonderful time! Our server was very helpful and had great suggestions for us. We tried the Spanish cheese and meat medley, Naan Pizza and Flash Fried Spinach. My husband had a flight of Malbecs and I had a great Ferus Artisan IPA. We finished off the meal with the smoked cheesecake at our  server's recommendation and everything we had was unique and delicious. We can't wait to go back and are so happy they are here in South HSV :)"
Flight Plan Wine and Tapas,5,What a great new place. Friendly service extensive beer and wine selection and nicely decorated. We are up from Orlando visiting relatives and would love to transplant this place to our area. Sláinte guys and thank you.  Meet the chef nice to have pride in your work.
Flight Plan Wine and Tapas,1,"Went in on Saturday looking to support the new establishment. Selected a bottle of wine and then could not figure out who or where to pay. To make it more difficult, a large group was taking pictures and blocking most of the path to the back, where I may have found a place to pay. Anyway, I stood there for a period of time, waiting for some assistance and for the group to complete their photo session. At some point I realized there was no help coming and the photo gang wasn't going to be speedy and didn't realize or care about my odd predicament. The management has a bit of work to do to get the place organized and figure out how to serve their potential customers. I doubt I'll be back anytime soon as Mary's grocery has a great selection and super service."
Flight Plan Wine and Tapas,5,"Great new wine and tapas bar in South Huntsville. All of small plates and small bites that we ordered were delicious. Wine flights were fantastic. It was a busy Friday night, but the service was still top notch, which surprised me since they are still new. The smoked cheesecake was amazing! The live music was good, but pretty loud for the type of venue."
Flight Plan Wine and Tapas,4,"This place is very trendy on the inside, nicely decorated and while I sat at a table, the lounge and bar both looked very welcoming. Wine flight possibilities are listed on the menu with quite a few possibilities, but I do wish you could customize your own flight. We split 3 plates; fried deviled eggs were very interesting and tasty, meatballs were the absolute star of the show, I'd skip the fried green tomatoes. Pork belly for the tomatoes was great but it seemed like the tomatoes didn't get cooked all the way during the frying process and were tough. They don't offer some items during dinner so we'll be back to try their lunch sandwiches"
Flight Plan Wine and Tapas,5,Just the thing Huntsville needed (and such a clever name for the area). I got the Buon Vino Roso wine flight and it was amazing! So worth the ~$13 to try those four wines.  It equaled about the amount you'd get in two glasses of wine. I haven't gone for food yet but I can't wait to try it! I've heard great things about their food already.
Flight Plan Wine and Tapas,5,Awesome food great service great paring s  please do yourself a favor and visit this new wonderful place in south Huntsville. We so need them to stay
Flight Plan Wine and Tapas,5,I've been here once for lunch and twice for dinner  now. It's amazing. It's one of my favorite restaurants in Huntsville. My two favorite dishes are the scallops and the bacon wrapped dates. My husband and I have been to NOLA and had bacon wrapped dates that we thought were amazing but these by far surpass those. Honestly one of the best things I've  ever had. The owner is so friendly and you can tell she takes pride in her restaurant. I will come back to this place over and over for the food and the hospitality. I'm so glad to have Flight Plan in Jones Valley!
Flight Plan Wine and Tapas,5,"My family and I had a wonderful time here tonight and only wish it was closer to our hometown! The owners are incredibly knowledgeable and will make wonderful recommendations for wine or food. The fried deviled eggs are phenomenal along with the bacon wrapped dates. Our party ordered meatballs, scallops, fried green tomatoes topped with pork belly, and street tacos. The hardest part was deciding on our favorite plate! Our  entire experience was wonderful, from the aesthetic, to the great hospitality, and the incredible food and wine in between. This restaurant is unlike anywhere I've ever been and I will absolutely return next time I am in town."
Flight Plan Wine and Tapas,5,"This place is great. Excellent wine, great ambience, and very nice people. I did a flight of wine and my wife bought a glass, and we were very pleased. The chocolate flourless cake was decadent, and my wife now wants to have sex."
Earth and Stone Wood Fired Pizza,5,"I'm visiting here from nyc, which means I'm the local princess of pizza. This pizza was so yummy and the service was awesome. I love this place. Definitely goes on my Huntsville favorites list"
